date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2021-10-01;"Авто / Парковка";"Алла М";;"Monobank";"2400";UAH;"Monobank";"0";UAH;"2021-10-01 09:15:44";"2021-10-05 15:18:51";
2021-10-01;"Відсотки і кешбек";;"Відсотки за вересень";"Monobank";"0";UAH;"Monobank";"482.86";UAH;"2021-10-01 03:14:57";"2021-10-05 15:18:51";
2021-09-30;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"76086.19";UAH;"2021-09-30 13:18:39";"2021-09-30 13:18:41";
2021-09-30;"Різне / Подарунки";"Київ / Киев / Kyiv (Київ)";;"Monobank";"1336";UAH;"Monobank";"0";UAH;"2021-09-30 23:32:38";"2021-10-01 20:34:40";
2021-09-29;"Підписки / Мобільний";"Lifecell+380635353874";;"Monobank";"90";UAH;"Monobank";"0";UAH;"2021-09-29 13:09:48";"2021-10-05 15:18:51";
2021-09-29;"Продукти / Супермаркет";"Сільпо";;"Monobank";"306.25";UAH;"Monobank";"0";UAH;"2021-09-29 20:43:53";"2021-10-05 15:18:51";
2021-09-28;;;;"Готівка";"93450";UAH;"Готівка Долар";"3500";USD;"2021-09-28 12:59:20";"2021-09-28 12:59:28";
2021-09-28;"Продукти / Супермаркет";"Сільпо";;"Monobank";"140.94";UAH;"Monobank";"0";UAH;"2021-09-28 12:48:58";"2021-10-05 15:18:51";
2021-09-28;;;;"УкрСиббанк";"5000";UAH;"Готівка";"5000";UAH;"2021-09-28 11:50:51";"2021-09-28 11:50:53";
2021-09-28;;;;"УкрСиббанк";"95000";UAH;"Готівка";"95000";UAH;"2021-09-28 12:58:35";"2021-09-28 12:58:50";
2021-09-27;"Продукти / Супермаркет";"Сільпо";;"Monobank";"149.55";UAH;"Monobank";"0";UAH;"2021-09-27 10:38:32";"2021-10-05 15:18:51";
2021-09-27;"Одяг та догляд / Аптека";"TOV APTEKA HAIEVSKOHO";;"Monobank";"2.4";UAH;"Monobank";"0";UAH;"2021-09-27 10:26:56";"2021-10-05 15:18:51";
2021-09-27;"Авто / Обслуговування";"мийка";;"Готівка";"270";UAH;"Готівка";"0";UAH;"2021-09-27 22:05:05";"2021-09-27 22:05:07";
2021-09-26;"Різне / Інше";"4870ZV";;"Monobank";"3";UAH;"Monobank";"0";UAH;"2021-09-26 15:47:49";"2021-09-27 22:04:20";
2021-09-26;"Подорожі / Білети ЖД";"Укрзалізниця";;"Monobank";"2328";UAH;"Monobank";"0";UAH;"2021-09-26 21:04:21";"2021-09-27 22:04:20";
2021-09-26;"Різне / Інше";"Щомісячний";"К";"Monobank";"6755.5";UAH;"Monobank";"0";UAH;"2021-09-26 13:39:30";"2021-09-26 15:10:45";
2021-09-26;"Підписки / Мобільний";"Київстар+380681215819";;"Monobank";"150";UAH;"Monobank";"0";UAH;"2021-09-26 12:56:41";"2021-09-26 13:14:15";
2021-09-26;"Підписки / Google";"Google";;"Monobank";"45";UAH;"Monobank";"0";UAH;"2021-09-26 11:22:54";"2021-09-27 22:04:20";
2021-09-26;;;;"Monobank";"5025";UAH;"Готівка";"5000";UAH;"2021-09-26 14:59:15";"2021-09-27 22:04:20";
2021-09-26;"Різне / Подарунки";;"Передоплата путьовки";"Готівка";"11100";UAH;"Готівка";"0";UAH;"2021-09-26 15:10:07";"2021-09-28 12:01:10";
2021-09-25;"Продукти / Вода";"My Water Shop";;"Monobank";"180";UAH;"Monobank";"0";UAH;"2021-09-25 00:18:39";"2021-09-27 13:42:11";
2021-09-25;"Відпочинок та розваги / Кіно";"Мультиплекс";;"Monobank";"500";UAH;"Monobank";"0";UAH;"2021-09-25 18:49:58";"2021-09-27 22:04:20";
2021-09-25;"Різне / Інше";"Google";;"Monobank";"100";UAH;"Monobank";"0";UAH;"2021-09-25 11:41:43";"2021-09-26 11:41:33";
2021-09-25;"Продукти / Супермаркет";"METRO";;"Monobank";"2164.3";UAH;"Monobank";"0";UAH;"2021-09-25 13:49:24";"2021-09-27 22:04:20";
2021-09-25;;;;"Monobank";"220";UAH;"Готівка";"220";UAH;"2021-09-25 17:17:05";"2021-10-02 15:55:41";
2021-09-24;"Подорожі / Транспорт";"Nederlandse Spoorwegen";;"Monobank";"352.01";UAH;"Monobank";"0";UAH;"2021-09-24 10:09:56";"2021-09-26 11:40:21";
2021-09-24;"Подорожі / Кафе і ресторани";"McDonald's";;"Monobank";"724.46";UAH;"Monobank";"0";UAH;"2021-09-24 12:17:13";"2021-09-26 11:40:21";
2021-09-24;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"358";UAH;"Monobank";"0";UAH;"2021-09-24 20:58:14";"2021-09-26 11:40:21";
2021-09-24;"Подорожі / Транспорт";"Uklon";;"Monobank";"154";UAH;"Monobank";"0";UAH;"2021-09-24 19:20:49";"2021-09-26 11:40:21";
2021-09-23;"Подорожі / Гостинці";"Albert Heijn";;"Monobank";"15.4";UAH;"Monobank";"0";UAH;"2021-09-23 16:50:40";"2021-09-25 11:33:29";
2021-09-23;"Подорожі / Продукти";"Albert Heijn";;"Monobank";"161.23";UAH;"Monobank";"0";UAH;"2021-09-23 21:28:46";"2021-09-24 19:35:22";
2021-09-23;"Подорожі / Кафе і ресторани";"Coffee Company";;"Monobank";"251.44";UAH;"Monobank";"0";UAH;"2021-09-23 17:14:23";"2021-09-24 13:20:09";
2021-09-23;"Подорожі / Гостинці";;"Тюльпани (7 євро 2 пачки)";"Monobank";"219.38";UAH;"Monobank";"0";UAH;"2021-09-23 15:15:49";"2021-09-23 15:16:52";
2021-09-23;"Подорожі / Гостинці";;"Магнітик (2 євоо)";"Monobank";"62.68";UAH;"Monobank";"0";UAH;"2021-09-23 15:16:28";"2021-09-23 15:16:52";
2021-09-23;"Подорожі / Продукти";;;"Monobank";"203.71";UAH;"Monobank";"0";UAH;"2021-09-23 15:15:08";"2021-09-23 15:16:52";
2021-09-23;"Подорожі / Гостинці";"Albert Heijn";;"Monobank";"1168.25";UAH;"Monobank";"0";UAH;"2021-09-23 14:35:40";"2021-09-24 19:35:22";
2021-09-22;"Подорожі / Кафе і ресторани";"RESTAURANT OLIJFJE";;"Monobank";"932.48";UAH;"Monobank";"0";UAH;"2021-09-22 22:04:36";"2021-09-23 23:48:32";
2021-09-22;"Подорожі / Транспорт";"Rotterdam Centraal";;"Monobank";"396.65";UAH;"Monobank";"0";UAH;"2021-09-22 14:29:20";"2021-09-23 22:22:19";
2021-09-22;"Подорожі / Транспорт";"Nederlandse Spoorwegen";;"Monobank";"1263.48";UAH;"Monobank";"0";UAH;"2021-09-22 11:06:30";"2021-09-25 11:33:29";
2021-09-22;"Подорожі / Кафе і ресторани";"McDonalds";;"Monobank";"498.96";UAH;"Monobank";"0";UAH;"2021-09-22 15:22:34";"2021-09-23 22:22:19";
2021-09-21;"Подорожі / Продукти";"Albert Heijn";;"Monobank";"310.21";UAH;"Monobank";"0";UAH;"2021-09-21 11:04:59";"2021-09-22 11:36:07";
2021-09-21;"Подорожі / Продукти";"Albert Heijn";;"Monobank";"682.03";UAH;"Monobank";"0";UAH;"2021-09-21 17:48:14";"2021-09-22 14:38:45";
2021-09-21;"Подорожі / Продукти";"Albert Heijn";;"Monobank";"38.97";UAH;"Monobank";"0";UAH;"2021-09-21 12:58:54";"2021-09-22 11:36:07";
2021-09-21;"Подорожі / Кафе і ресторани";"Hard Rock Cafe";;"Monobank";"887.89";UAH;"Monobank";"0";UAH;"2021-09-21 17:01:06";"2021-09-23 17:16:57";
2021-09-20;"Подорожі / Продукти";"Albert Heijn";;"Monobank";"42.1";UAH;"Monobank";"0";UAH;"2021-09-20 19:52:43";"2021-09-21 19:33:00";
2021-09-20;"Подорожі / Кафе і ресторани";"Starbucks";;"Monobank";"217";UAH;"Monobank";"0";UAH;"2021-09-20 16:00:26";"2021-09-21 18:04:40";
2021-09-20;"Подорожі / Кафе і ресторани";"New Dutch Amsterdam B.";;"Monobank";"1182.5";UAH;"Monobank";"0";UAH;"2021-09-20 14:12:40";"2021-09-21 17:42:38";
2021-09-19;"Подорожі / Розваги";"Van Gogh Museum";;"Monobank";"1389.06";UAH;"Monobank";"0";UAH;"2021-09-19 15:33:19";"2021-09-20 22:51:33";
2021-09-19;"Подорожі / Різне";"Albert Heijn";"Сімка";"Monobank";"725.79";UAH;"Monobank";"0";UAH;"2021-09-19 19:55:49";"2021-09-21 11:28:56";
2021-09-19;"Подорожі / Кафе і ресторани";"Soup & Zo Jodenbreestr";;"Monobank";"460.92";UAH;"Monobank";"0";UAH;"2021-09-19 18:31:33";"2021-09-21 11:28:56";
2021-09-19;"Подорожі / Транспорт";"Nederlandse Spoorwegen";;"Monobank";"353.58";UAH;"Monobank";"0";UAH;"2021-09-19 13:42:46";"2021-09-20 22:51:33";
2021-09-19;"Подорожі / Готель";"Monet Garden Hotel";;"Monobank";"11336.72";UAH;"Monobank";"0";UAH;"2021-09-19 14:45:34";"2021-09-21 17:42:38";
2021-09-19;"Подорожі / Транспорт";"Uber";;"Monobank";"135.52";UAH;"Monobank";"0";UAH;"2021-09-19 05:10:46";"2021-09-21 19:33:13";
2021-09-18;"Одяг та догляд / Стрижка";"BARBERSHOP LIONS LEGAC";;"Monobank";"450.5";UAH;"Monobank";"0";UAH;"2021-09-18 11:19:56";"2021-09-21 19:33:13";
2021-09-18;"Квартира / Декор і побут";"Teritoriy sna";;"Monobank";"398";UAH;"Monobank";"0";UAH;"2021-09-18 15:06:29";"2021-09-20 20:49:58";
2021-09-18;"Різне / Інше";;"К";"Готівка";"200";UAH;"Готівка";"0";UAH;"2021-09-18 12:24:18";"2021-09-18 12:30:46";
2021-09-17;"Фріланс";"SEPA платіж: Для поповнення картки 5375419903402491, 401326, 450.00, Igor Voitenko, Own funds, LT";;"Monobank EUR";"0";EUR;"Monobank EUR";"450";EUR;"2021-09-17 15:43:45";"2021-09-17 15:52:58";
2021-09-17;"Продукти / Супермаркет";"Молоко від Фермера";;"Monobank";"184.09";UAH;"Monobank";"0";UAH;"2021-09-17 09:37:32";"2021-09-21 19:33:13";
2021-09-17;"Різне / Інше";"KopiTSentr";;"Monobank";"18";UAH;"Monobank";"0";UAH;"2021-09-17 09:26:28";"2021-09-18 11:22:17";
2021-09-17;"Продаж речей";"UAPAY";;"Monobank";"0";UAH;"Monobank";"1500";UAH;"2021-09-17 20:20:46";"2021-09-18 11:22:17";
2021-09-17;"Кафе та ресторани / Доставка";"Wayforpay";;"Monobank";"306";UAH;"Monobank";"0";UAH;"2021-09-17 13:44:13";"2021-09-21 19:33:13";
2021-09-16;"Продукти / Супермаркет";"M255";;"Monobank";"41";UAH;"Monobank";"0";UAH;"2021-09-16 20:29:09";"2021-09-21 19:33:13";
2021-09-15;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"72162.28";UAH;"2021-09-15 11:01:05";"2021-09-15 11:01:19";
2021-09-15;"Квартира / Комуналка";"OK ZHEMCHUZHYNA ARKADI";;"Monobank";"1845.96";UAH;"Monobank";"0";UAH;"2021-09-15 11:28:33";"2021-09-21 19:33:13";
2021-09-15;"Продукти / Супермаркет";"Сільпо";;"Monobank";"325.12";UAH;"Monobank";"0";UAH;"2021-09-15 11:22:38";"2021-09-16 15:29:25";
2021-09-15;"Одяг та догляд / Аптека";"Будем Здоровы Вместе";;"Monobank";"0.21";UAH;"Monobank";"0";UAH;"2021-09-15 10:58:27";"2021-09-16 21:38:51";
2021-09-15;"Різне / Інше";"Нова пошта";;"Monobank";"20";UAH;"Monobank";"0";UAH;"2021-09-15 10:44:46";"2021-09-16 21:38:51";
2021-09-14;"Підписки / YouTube";"YouTube";;"Monobank";"99";UAH;"Monobank";"0";UAH;"2021-09-14 08:56:33";"2021-09-28 10:18:11";
2021-09-14;"Кафе та ресторани / Стандартний";"Varvar Bar";;"Monobank";"405";UAH;"Monobank";"0";UAH;"2021-09-14 14:56:37";"2021-09-16 15:29:25";
2021-09-13;"Підписки / Інтернет";"Інтернет і ТБ";;"Monobank";"200";UAH;"Monobank";"0";UAH;"2021-09-13 08:59:21";"2021-09-15 11:00:46";
2021-09-12;"Відпочинок та розваги / Пляж і клуби";"NEMO beach club";;"Monobank";"1000";UAH;"Monobank";"0";UAH;"2021-09-12 13:53:17";"2021-09-14 10:39:15";
2021-09-12;"Відпочинок та розваги / Пляж і клуби";"NEMO NABEREZHNAYA";;"Monobank";"190";UAH;"Monobank";"0";UAH;"2021-09-12 14:21:14";"2021-09-14 21:09:10";
2021-09-12;;;;"Monobank";"600";UAH;"Готівка";"600";UAH;"2021-09-12 21:19:52";"2021-09-12 21:19:57";
2021-09-11;;;;"Готівка";"99345";UAH;"Готівка Долар";"3700";USD;"2021-09-11 15:47:10";"2021-09-11 15:47:16";
2021-09-11;"Авто / Бензин";"WOG";;"Monobank";"1345.58";UAH;"Monobank";"0";UAH;"2021-09-11 16:05:45";"2021-09-14 10:39:15";
2021-09-11;"Продукти / Супермаркет";"M255";;"Monobank";"24.5";UAH;"Monobank";"0";UAH;"2021-09-11 22:36:59";"2021-09-15 11:00:46";
2021-09-11;"Продукти / Супермаркет";"Сантим / Santim";;"Monobank";"40";UAH;"Monobank";"0";UAH;"2021-09-11 14:18:35";"2021-09-15 11:00:46";
2021-09-11;;;;"УкрСиббанк";"100000";UAH;"Готівка";"100000";UAH;"2021-09-11 15:46:55";"2021-09-11 15:47:16";
2021-09-11;"Кафе та ресторани / Стандартний";;"Nikos";"Готівка";"511";UAH;"Готівка";"0";UAH;"2021-09-11 13:40:02";"2021-09-11 13:40:05";
2021-09-11;"Кафе та ресторани / Стандартний";;"Чаюха";"Готівка";"29";UAH;"Готівка";"0";UAH;"2021-09-11 13:43:25";"2021-09-11 13:43:28";
2021-09-10;"Авто / Парковка";"Parking";;"Monobank";"90";UAH;"Monobank";"0";UAH;"2021-09-10 08:47:29";"2021-09-14 10:39:15";
2021-09-09;"Продукти / Вода";"My Water Shop";;"Monobank";"180";UAH;"Monobank";"0";UAH;"2021-09-09 22:10:05";"2021-09-15 11:00:46";
2021-09-09;"Продукти / Супермаркет";"Молоко від Фермера";;"Monobank";"176.47";UAH;"Monobank";"0";UAH;"2021-09-09 19:45:02";"2021-09-15 11:00:46";
2021-09-09;"Продукти / Супермаркет";"Сільпо";;"Monobank";"791.99";UAH;"Monobank";"0";UAH;"2021-09-09 19:31:14";"2021-09-15 11:00:46";
2021-09-09;"Проїзд / Таксі";"Uklon";;"Monobank";"67";UAH;"Monobank";"0";UAH;"2021-09-09 03:04:24";"2021-09-15 11:00:46";
2021-09-09;"Різне / Подарунки";"Novapay";;"Monobank";"52";UAH;"Monobank";"0";UAH;"2021-09-09 19:02:48";"2021-09-15 11:00:46";
2021-09-08;;;;"УкрСиббанк";"89687.49";UAH;"Monobank";"89687.49";UAH;"2021-09-08 09:03:28";"2021-09-08 09:51:59";
2021-09-08;"Продукти / Гостинці";"Roshen";;"Monobank";"0.21";UAH;"Monobank";"0";UAH;"2021-09-08 16:10:54";"2021-09-10 09:05:21";
2021-09-08;"Продукти / Гостинці";"Varvar Bar";;"Monobank";"524";UAH;"Monobank";"0";UAH;"2021-09-08 15:15:51";"2021-09-10 09:05:21";
2021-09-07;"Кафе та ресторани / Стандартний";"Любомир Домінік";;"Monobank";"410";UAH;"Monobank";"0";UAH;"2021-09-07 16:01:59";"2021-09-07 23:34:23";
2021-09-06;"Авто / Обслуговування";;"Виправлення шин";"Готівка";"210";UAH;"Готівка";"0";UAH;"2021-09-06 11:32:19";"2021-09-06 21:58:20";
2021-09-05;"Подорожі / Транспорт";"WOG";;"Monobank";"1184.07";UAH;"Monobank";"0";UAH;"2021-09-05 10:56:24";"2021-09-10 00:03:10";
2021-09-05;"Авто / Парковка";"Parking";;"Monobank";"50";UAH;"Monobank";"0";UAH;"2021-09-05 13:02:10";"2021-09-07 17:11:53";
2021-09-05;"Продукти / Супермаркет";"Таврия В";;"Monobank";"1062.11";UAH;"Monobank";"0";UAH;"2021-09-05 19:32:47";"2021-09-07 11:07:41";
2021-09-05;"Подорожі / Кафе і ресторани";"One Love Espresso Bar";;"Monobank";"445";UAH;"Monobank";"0";UAH;"2021-09-05 12:14:02";"2021-09-07 11:07:41";
2021-09-04;"Подорожі / Кафе і ресторани";"Хобс";"Курочка в кфс";"Monobank";"145.49";UAH;"Monobank";"0";UAH;"2021-09-04 18:07:46";"2021-09-04 19:23:12";
2021-09-04;"Подорожі / Кафе і ресторани";"Хобс";"Кел в змісті";"Monobank";"342.49";UAH;"Monobank";"0";UAH;"2021-09-04 16:28:11";"2021-09-04 19:23:12";
2021-09-04;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"355";UAH;"Monobank";"0";UAH;"2021-09-04 13:09:44";"2021-09-07 11:07:41";
2021-09-04;"Подорожі / Кафе і ресторани";"Дмитро Ю.";"Кел";"Monobank";"190";UAH;"Monobank";"0";UAH;"2021-09-04 22:09:33";"2021-09-05 09:48:04";
2021-09-04;;;;"Готівка";"30";UAH;"Monobank";"30";UAH;"2021-09-04 17:07:21";"2021-09-04 17:08:04";
2021-09-04;;;;"Готівка";"10";UAH;"Monobank";"10";UAH;"2021-09-05 09:48:00";"2021-09-05 09:48:04";
2021-09-04;"Подорожі / Кафе і ресторани";;"Кофєйок";"Готівка";"60";UAH;"Готівка";"0";UAH;"2021-09-04 17:07:57";"2021-09-04 17:08:04";
2021-09-04;"Авто / Обслуговування";;"Шини";"Готівка";"50";UAH;"Готівка";"0";UAH;"2021-09-04 10:51:50";"2021-09-04 10:51:51";
2021-09-04;"Подорожі / Кафе і ресторани";;"Чаюха";"Готівка";"10";UAH;"Готівка";"0";UAH;"2021-09-05 09:47:44";"2021-09-05 09:48:04";
2021-09-03;"Продукти / Супермаркет";"Обжора";;"Monobank";"89.91";UAH;"Monobank";"0";UAH;"2021-09-03 01:26:41";"2021-09-04 10:38:04";
2021-09-03;"Продукти / Супермаркет";"M255";;"Monobank";"15";UAH;"Monobank";"0";UAH;"2021-09-03 21:24:40";"2021-09-05 09:46:53";
2021-09-03;"Проїзд / Таксі";"Uklon";;"Monobank";"70";UAH;"Monobank";"0";UAH;"2021-09-03 02:34:45";"2021-09-04 20:53:59";
2021-09-02;"Підписки / Spotify";"Хобс";;"Monobank";"93.33";UAH;"Monobank";"0";UAH;"2021-09-02 09:28:33";"2021-09-02 10:04:34";
2021-09-02;"Продукти / Гостинці";"Сільпо";;"Monobank";"709.44";UAH;"Monobank";"0";UAH;"2021-09-02 19:37:56";"2021-09-09 23:46:30";
2021-09-01;"Продукти / Супермаркет";"M255";;"Monobank";"83";UAH;"Monobank";"0";UAH;"2021-09-01 20:03:14";"2021-09-03 10:37:21";
2021-09-01;"Авто / Парковка";"Алла М";;"Monobank";"2400";UAH;"Monobank";"0";UAH;"2021-09-01 09:52:05";"2021-09-01 11:31:19";
2021-09-01;"Відсотки і кешбек";;"Відсотки за серпень";"Monobank";"0";UAH;"Monobank";"428.85";UAH;"2021-09-01 03:10:51";"2021-09-01 08:00:54";
2021-08-31;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"80168.09";UAH;"2021-08-31 16:18:54";"2021-08-31 16:18:57";
2021-08-31;"Відпочинок та розваги / Кіно";"Multiplex";;"Monobank";"250";UAH;"Monobank";"0";UAH;"2021-08-31 19:09:19";"2021-09-01 20:23:01";
2021-08-31;"Відпочинок та розваги / Кіно";"Мультиплекс";;"Monobank";"165";UAH;"Monobank";"0";UAH;"2021-08-31 19:32:52";"2021-09-01 20:23:01";
2021-08-30;"Продукти / Супермаркет";"M255";;"Monobank";"17.5";UAH;"Monobank";"0";UAH;"2021-08-30 21:51:58";"2021-08-31 19:29:30";
2021-08-30;"Продукти / Супермаркет";"Сільпо";;"Monobank";"181.18";UAH;"Monobank";"0";UAH;"2021-08-30 16:07:29";"2021-08-31 16:18:29";
2021-08-30;"Продукти / Вода";"My Water Shop";;"Monobank";"180";UAH;"Monobank";"0";UAH;"2021-08-30 13:12:45";"2021-08-31 21:36:22";
2021-08-29;"Подорожі / Кафе і ресторани";"Smaki-maki";;"Monobank";"266";UAH;"Monobank";"0";UAH;"2021-08-29 15:33:02";"2021-08-31 16:18:29";
2021-08-29;"Подорожі / Транспорт";"Uklon";;"Monobank";"90";UAH;"Monobank";"0";UAH;"2021-08-29 17:05:09";"2021-08-31 16:18:29";
2021-08-29;"Подорожі / Кафе і ресторани";"Lambukaloungebar";;"Monobank";"235";UAH;"Monobank";"0";UAH;"2021-08-29 22:45:33";"2021-08-31 16:18:29";
2021-08-29;"Подорожі / Кафе і ресторани";"Ігарь";"Човен";"Monobank";"303.33";UAH;"Monobank";"0";UAH;"2021-08-29 21:04:30";"2021-08-29 23:09:55";
2021-08-29;"Подорожі / Транспорт";"Uklon";;"Monobank";"71";UAH;"Monobank";"0";UAH;"2021-08-29 17:53:14";"2021-08-31 16:18:29";
2021-08-29;"Підписки / Мобільний";;;"Monobank";"150";UAH;"Monobank";"0";UAH;"2021-08-29 15:08:58";"2021-08-29 15:09:01";
2021-08-29;"Подорожі / Транспорт";"Роман Лендос";"150 з західфест + таксі";"Monobank";"200";UAH;"Monobank";"0";UAH;"2021-08-29 09:32:55";"2021-08-29 15:09:01";
